"DIRECTORIO","K_01_A","K_01_B","K_01_C","K_01_D","K_02","K_03","K_04","K_05","K_06","K_07","K_08","K_09","K_09_VALOR","K_09_TEXTO","K_10_A","K_10_B","K_10_C","K_10_D","K_10_E","K_10_F","K_10_G","K_10_H","K_10_I","K_11","K_11_A","K_11_B","K_11_C","K_11_D","K_11_E","K_12_A","K_12_B","K_12_C","K_12_D","K_12_E","K_12_F","K_12_G","K_12_H","K_12_I","K_12_J","K_12_K","K_12_L","K_12_M","K_12_N","K_12_O","SECUENCIA_ENCUESTA.x.x","SECUENCIA_P.x.x","ORDEN.x.x","Depmuni","TIPO","SERVICIO","ESTRATO","TOTAL_PERSONAS","SECUENCIA_ENCUESTA.y.x","SECUENCIA_P.y.x","ORDEN.y.x","ESTADO_ENCUESTA","RECO_DIC","grupo","D_01","D_02","D_03","D_04","D_05","D_06","D_07","D_08","D_09","D_10","D_11_A","D_11_B","D_11_C","D_11_D","D_11_E","D_11_F","D_11_G","D_11_H","D_11_I","D_11_J","D_11_K","D_11_L","D_11_M","D_11_N","D_12_A","D_12_A_A","D_12_B","D_12_B_A","D_12_C","D_12_C_A","SECUENCIA_ENCUESTA.x.y","SECUENCIA_P.x.y","ORDEN.x.y","D2_01","D2_03","D2_04","D2_05","D2_05_A","D2_06","D2_07","SECUENCIA_ENCUESTA.y.y","SECUENCIA_P.y.y","ORDEN.y.y","SEXO","EDAD","PARENTESCO","PADRE","MADRE","CONSENTIMIENTO","RESULTADO","SECUENCIA_ENCUESTA","SECUENCIA_P","ORDEN","PER_SELECCIONADA"
2798,NA,NA,NA,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,95001,2,1,2,1,1,1,1,NA,0,95,1,1,1,4,84,1,1,4,2,2,4,4,2,2,4,2,2,3,2,2,4,2,2,4,1,1,1,1,1,2,1,1,1,9,6,1,6,603,1,1,1,1,1,1,64,1,3,2,1,1,1,1,1,1
2801,NA,NA,NA,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,95001,2,1,2,2,1,1,1,NA,0,95,1,7,NA,NA,NA,1,1,4,2,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,9,2,2,7,705,1,1,2,1,2,2,57,1,2,2,NA,NA,1,1,1,NA
2801,NA,NA,NA,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,95001,2,1,2,2,1,1,1,NA,0,95,1,7,NA,NA,NA,1,1,4,2,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,9,2,2,7,705,1,1,2,1,2,1,55,2,2,2,1,1,2,1,2,1
2896,NA,1,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,95001,2,1,1,1,1,1,1,NA,0,95,1,1,8,4,78,1,3,4,2,2,5,3,4,4,4,2,2,3,2,2,3,2,2,3,2,NA,2,NA,2,NA,1,1,1,9,5,5,5,511,1,1,1,1,1,1,39,1,2,2,1,1,1,1,1,1
2909,NA,1,NA,NA,3,1,5,1,30,30000,10,1,3000,"TRES MIL PESOS",NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,95001,2,1,2,1,1,1,1,NA,0,95,1,1,1,1,35,1,3,4,2,2,4,4,4,4,4,3,3,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,1,1,1,9,6,0,5,511,2,1,1,1,1,2,30,1,2,2,1,1,1,1,1,1
3884,NA,1,NA,NA,1,1,1,1,1,5000,1,1,5000,"CINCO MIL PESOS",NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,95001,2,1,1,2,1,1,1,NA,0,95,1,1,12,4,98,1,1,4,2,2,4,4,4,4,4,2,2,3,4,4,4,4,4,4,2,NA,1,1,2,NA,1,1,1,1,1,0,5,511,1,1,1,1,1,2,26,2,2,2,NA,NA,2,1,2,NA
3884,NA,1,NA,NA,1,1,1,1,1,5000,1,1,5000,"CINCO MIL PESOS",NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,95001,2,1,1,2,1,1,1,NA,0,95,1,1,12,4,98,1,1,4,2,2,4,4,4,4,4,2,2,3,4,4,4,4,4,4,2,NA,1,1,2,NA,1,1,1,1,1,0,5,511,1,1,1,1,1,1,26,1,2,2,1,1,1,1,1,1
4285,NA,1,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,95001,1,1,1,1,1,1,1,NA,0,95,1,7,NA,NA,NA,1,1,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,1,1,1,9,6,1,5,511,1,1,1,1,1,1,28,1,2,2,1,1,1,1,1,1
4625,NA,NA,NA,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,95001,1,1,1,3,1,1,1,NA,0,95,1,1,12,4,20,1,3,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,1,1,2,NA,1,1,1,9,2,3,3,304,1,1,1,1,1,2,16,3,1,1,NA,NA,3,1,3,NA
4625,NA,NA,NA,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,95001,1,1,1,3,1,1,1,NA,0,95,1,1,12,4,20,1,3,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,1,1,2,NA,1,1,1,9,2,3,3,304,1,1,1,1,1,1,44,1,3,2,1,1,1,1,1,1
4625,NA,NA,NA,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,95001,1,1,1,3,1,1,1,NA,0,95,1,1,12,4,20,1,3,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,1,1,2,NA,1,1,1,9,2,3,3,304,1,1,1,1,1,2,43,2,3,2,NA,NA,2,1,2,NA
4674,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,95001,1,1,1,2,1,1,1,NA,0,95,1,1,12,4,48,1,3,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,2,6,601,1,2,1,1,1,2,36,1,2,2,1,1,1,1,1,1
4674,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,95001,1,1,1,2,1,1,1,NA,0,95,1,1,12,4,48,1,3,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,2,6,601,1,2,1,1,1,2,10,3,2,1,NA,NA,2,1,2,NA
4695,NA,1,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,95001,1,1,2,2,1,1,1,NA,0,95,1,1,12,1,36,1,3,4,2,2,4,4,4,1,4,2,1,4,4,4,4,4,4,4,1,2,2,NA,2,NA,1,1,1,9,1,0,6,602,1,1,1,1,1,2,30,2,2,2,NA,NA,2,1,2,NA
4695,NA,1,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,95001,1,1,2,2,1,1,1,NA,0,95,1,1,12,1,36,1,3,4,2,2,4,4,4,1,4,2,1,4,4,4,4,4,4,4,1,2,2,NA,2,NA,1,1,1,9,1,0,6,602,1,1,1,1,1,1,24,1,2,2,1,1,1,1,1,1
5409,NA,1,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,95001,1,1,1,3,1,1,1,NA,0,95,1,1,11,2,48,1,1,5,2,2,4,4,5,4,4,3,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,1,1,1,9,2,1,7,705,1,1,1,1,1,1,31,1,2,2,1,1,1,1,1,1
5409,NA,1,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,95001,1,1,1,3,1,1,1,NA,0,95,1,1,11,2,48,1,1,5,2,2,4,4,5,4,4,3,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,1,1,1,9,2,1,7,705,1,1,1,1,1,2,28,2,2,2,NA,NA,2,1,2,NA
5409,NA,1,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,95001,1,1,1,3,1,1,1,NA,0,95,1,1,11,2,48,1,1,5,2,2,4,4,5,4,4,3,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,1,1,1,9,2,1,7,705,1,1,1,1,1,2,4,3,1,1,NA,NA,3,1,3,NA
5483,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,95001,1,1,1,2,1,1,1,NA,0,95,1,1,12,2,40,1,1,4,2,2,4,4,4,4,4,2,3,4,4,4,4,4,4,4,1,1,2,NA,2,NA,1,1,1,9,2,1,6,604,1,1,1,1,1,1,50,1,2,2,1,1,1,1,1,1
5483,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,95001,1,1,1,2,1,1,1,NA,0,95,1,1,12,2,40,1,1,4,2,2,4,4,4,4,4,2,3,4,4,4,4,4,4,4,1,1,2,NA,2,NA,1,1,1,9,2,1,6,604,1,1,1,1,1,2,40,2,2,2,NA,NA,2,1,2,NA
6413,NA,NA,NA,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,95001,2,1,3,3,1,1,1,NA,0,95,1,1,7,4,40,1,2,3,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,9,3,1,7,705,1,2,2,1,2,2,37,2,2,2,1,1,2,1,2,1
6413,NA,NA,NA,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,95001,2,1,3,3,1,1,1,NA,0,95,1,1,7,4,40,1,2,3,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,9,3,1,7,705,1,2,2,1,2,2,10,3,2,1,NA,NA,3,1,3,NA
6413,NA,NA,NA,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,95001,2,1,3,3,1,1,1,NA,0,95,1,1,7,4,40,1,2,3,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,9,3,1,7,705,1,2,2,1,2,1,30,1,2,2,NA,NA,1,1,1,NA
6443,NA,NA,NA,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,95001,1,1,1,3,1,1,1,NA,0,95,1,1,8,1,48,1,1,4,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,2,NA,2,NA,2,1,2,9,3,1,5,511,1,2,2,1,2,1,23,1,2,2,NA,NA,1,1,1,NA
6443,NA,NA,NA,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,95001,1,1,1,3,1,1,1,NA,0,95,1,1,8,1,48,1,1,4,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,2,NA,2,NA,2,1,2,9,3,1,5,511,1,2,2,1,2,2,3,3,1,1,NA,NA,3,1,3,NA
6443,NA,NA,NA,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,95001,1,1,1,3,1,1,1,NA,0,95,1,1,8,1,48,1,1,4,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,2,NA,2,NA,2,1,2,9,3,1,5,511,1,2,2,1,2,2,22,2,2,2,1,1,2,1,2,1
6533,1,NA,NA,NA,3,1,1,2,NA,NA,1,1,5000,"CINCO MIL PESOS",NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,95001,2,1,2,2,1,1,1,NA,0,95,1,1,12,1,40,1,1,4,1,1,4,4,4,4,4,1,1,1,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,9,2,0,7,705,1,2,2,1,2,2,21,2,2,2,1,1,2,1,2,1
6533,1,NA,NA,NA,3,1,1,2,NA,NA,1,1,5000,"CINCO MIL PESOS",NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,95001,2,1,2,2,1,1,1,NA,0,95,1,1,12,1,40,1,1,4,1,1,4,4,4,4,4,1,1,1,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,9,2,0,7,705,1,2,2,1,2,1,21,1,2,2,NA,NA,1,1,1,NA
6542,NA,1,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,95001,1,1,2,2,1,1,1,NA,0,95,1,1,12,1,60,1,1,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,2,NA,2,NA,1,1,1,5,6,1,6,602,1,2,1,1,1,1,28,3,2,1,NA,NA,2,1,2,NA
6542,NA,1,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,95001,1,1,2,2,1,1,1,NA,0,95,1,1,12,1,60,1,1,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,2,NA,2,NA,1,1,1,5,6,1,6,602,1,2,1,1,1,2,54,1,2,2,1,1,1,1,1,1
9102,NA,1,NA,NA,3,1,4,1,20,120000,40,1,3000,"TRES MIL PESOS",NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,95001,1,1,1,3,1,1,1,NA,0,95,1,1,12,1,77,1,3,3,1,2,3,5,5,5,5,4,4,4,4,4,4,4,4,4,1,2,1,2,2,NA,1,1,1,9,2,1,4,408,1,1,1,1,1,1,0,3,1,1,NA,NA,3,1,3,NA
9102,NA,1,NA,NA,3,1,4,1,20,120000,40,1,3000,"TRES MIL PESOS",NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,95001,1,1,1,3,1,1,1,NA,0,95,1,1,12,1,77,1,3,3,1,2,3,5,5,5,5,4,4,4,4,4,4,4,4,4,1,2,1,2,2,NA,1,1,1,9,2,1,4,408,1,1,1,1,1,2,20,2,2,2,NA,NA,2,1,2,NA
9102,NA,1,NA,NA,3,1,4,1,20,120000,40,1,3000,"TRES MIL PESOS",NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,95001,1,1,1,3,1,1,1,NA,0,95,1,1,12,1,77,1,3,3,1,2,3,5,5,5,5,4,4,4,4,4,4,4,4,4,1,2,1,2,2,NA,1,1,1,9,2,1,4,408,1,1,1,1,1,1,21,1,2,2,1,1,1,1,1,1
9169,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,95001,1,1,1,1,1,1,1,NA,0,95,1,1,12,1,96,1,1,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,1,1,1,9,5,2,3,305,1,1,1,1,1,1,30,1,2,2,1,1,1,1,1,1
10824,1,1,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,95001,1,1,1,2,1,1,1,NA,0,95,1,4,NA,NA,NA,1,3,4,2,1,4,2,2,2,4,4,4,4,4,4,4,4,4,4,2,NA,1,1,1,1,1,1,1,1,6,2,4,407,1,2,1,1,1,2,0,3,2,1,NA,NA,2,1,2,NA
10824,1,1,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,95001,1,1,1,2,1,1,1,NA,0,95,1,4,NA,NA,NA,1,3,4,2,1,4,2,2,2,4,4,4,4,4,4,4,4,4,4,2,NA,1,1,1,1,1,1,1,1,6,2,4,407,1,2,1,1,1,2,20,1,2,2,1,1,1,1,1,1
10840,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,95001,1,1,1,3,1,1,1,NA,0,95,1,1,12,1,48,1,1,4,2,2,4,2,4,4,4,2,3,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,1,1,1,5,1,1,6,601,1,1,1,1,1,2,21,2,2,2,NA,NA,2,1,2,NA
10840,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,95001,1,1,1,3,1,1,1,NA,0,95,1,1,12,1,48,1,1,4,2,2,4,2,4,4,4,2,3,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,1,1,1,5,1,1,6,601,1,1,1,1,1,2,1,3,1,1,NA,NA,3,1,3,NA
10840,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,95001,1,1,1,3,1,1,1,NA,0,95,1,1,12,1,48,1,1,4,2,2,4,2,4,4,4,2,3,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,1,1,1,5,1,1,6,601,1,1,1,1,1,1,25,1,2,2,1,1,1,1,1,1
11013,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,95001,1,1,1,1,1,1,1,NA,0,95,1,4,NA,NA,NA,2,NA,4,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,6,8,4,408,1,1,1,1,1,1,61,1,2,2,1,1,1,1,1,1
11196,1,1,1,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,95001,2,1,1,2,1,1,1,NA,0,95,1,1,12,4,40,1,3,5,2,9,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,2,NA,2,NA,1,1,1,9,2,0,6,601,1,1,1,1,1,1,21,1,2,2,1,1,1,1,1,1
11196,1,1,1,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,95001,2,1,1,2,1,1,1,NA,0,95,1,1,12,4,40,1,3,5,2,9,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,2,NA,2,NA,1,1,1,9,2,0,6,601,1,1,1,1,1,2,17,2,2,2,NA,NA,2,1,2,NA
11214,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,95001,3,1,2,2,1,1,1,NA,0,95,1,1,12,4,30,1,3,3,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,1,1,1,9,5,3,4,406,1,1,1,1,1,2,26,3,1,2,NA,NA,2,1,2,NA
11214,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,95001,3,1,2,2,1,1,1,NA,0,95,1,1,12,4,30,1,3,3,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,1,1,1,9,5,3,4,406,1,1,1,1,1,1,46,1,3,2,1,1,1,1,1,1
11218,NA,NA,NA,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,95001,1,1,1,1,1,1,1,NA,0,95,1,1,12,4,84,1,3,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,5,2,3,305,1,1,1,1,1,1,53,1,3,3,1,1,1,1,1,1
11220,NA,1,NA,NA,1,1,2,1,6,45000,15,1,3000,"TRES MIL PESOS",NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,1,2,2,2,2,1,1,1,1,2,2,2,2,1,2,95001,1,1,1,2,1,1,1,NA,0,95,2,4,NA,NA,NA,1,3,4,2,2,4,4,5,5,3,4,4,4,5,5,5,4,4,4,1,1,1,1,1,1,2,1,2,9,2,0,3,305,1,2,2,1,2,2,18,2,2,2,1,1,2,1,2,1
11220,NA,1,NA,NA,1,1,2,1,6,45000,15,1,3000,"TRES MIL PESOS",NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,1,2,2,2,2,1,1,1,1,2,2,2,2,1,2,95001,1,1,1,2,1,1,1,NA,0,95,2,4,NA,NA,NA,1,3,4,2,2,4,4,5,5,3,4,4,4,5,5,5,4,4,4,1,1,1,1,1,1,2,1,2,9,2,0,3,305,1,2,2,1,2,1,26,1,2,2,NA,NA,1,1,1,NA
11245,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,95001,2,1,2,2,1,1,1,NA,0,95,1,7,NA,NA,NA,1,2,3,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,1,1,1,9,3,2,6,602,1,1,1,1,1,1,39,1,2,2,1,1,1,1,1,1
